DEPTH,GR,SGR
881.634,69.0005,0.2436410762746557
881.7864,70.9814,0.2541419320908921
881.9388,72.513,0.26226102481043767
882.0912,72.475,0.26205958479780855
882.2436,73.7654,0.2689000635424557
882.396,76.538,0.28359776299023054
882.5484,78.0738,0.2917391201322246
882.7008,77.3903,0.28811585043138266
882.8532,75.2663,0.2768564139360088
883.0056,73.9644,0.2699549730822765
883.158,75.0639,0.27578348081611065
883.3104,77.4206,0.2882764723361896
883.4628,76.8799,0.2854101929985961
883.6152,72.7283,0.26340234151357045
883.7676,70.6321,0.25229027429059353
883.92,72.1884,0.260540303018348
884.0724,75.1468,0.2762229381068199
884.2248,77.4672,0.2885235014043085
884.3772,76.6496,0.28418936050100446
884.5296,73.7412,0.26877177806072877
884.682,71.4672,0.2567171836207663
884.8344,71.8701,0.2588529778599311
884.9868,74.2232,0.27132688558934
885.1392,75.9873,0.28067847312299776
885.2916,75.9504,0.280482864268629
885.444,74.7978,0.2743728706224105
885.5964,72.9939,0.2648103011807886
885.7488,71.6016,0.25742964513911765
885.9012,73.9452,0.2698531928653692
886.0536,77.1843,0.2870238335208144
886.206,77.524,0.2888246012126593
886.3584,75.7741,0.27954828863108927
886.5108,72.999,0.2648373365509046
886.6632,71.325,0.25596337388929635
886.8156,71.8233,0.2586048885812195
886.968,72.5174,0.2622843494434789
887.1204,71.5069,0.25692763542343405
887.2728,70.5336,0.2517681205736471
887.4252,70.6667,0.25247369072314535
887.5776,71.7277,0.25809810791786836
887.73,74.2225,0.2713231748522652
887.8824,76.356,0.2826329713507964
888.0348,77.197,0.28709115689345627
888.1872,77.6623,0.28955773683756997
888.3396,77.2038,0.2871272040536109
888.492,75.2653,0.2768511128830448
888.6444,71.9362,0.2592033774608465
888.7968,68.9685,0.24347144257981015
888.9492,69.2295,0.24485501740339422
889.1016,71.9045,0.2590353340818901
889.254,73.7625,0.2688846904888603
889.4064,75.8926,0.28017646340731417
889.5588,81.6197,0.3105361238370016
889.7112,87.458,0.34148526135627727
889.8636,88.9637,0.3494670568040572
890.016,88.3262,0.34608763553955585
890.1684,88.0462,0.3446033407096572
890.3208,89.0589,0.3499717170462227
890.4732,89.6635,0.353176733668211
890.6256,87.5923,0.3421971927693322
890.778,84.6773,0.32674462337949467
890.9304,82.4032,0.3146894988342358
891.0828,79.1646,0.2975215087052725
891.2352,75.8287,0.27983772612291946
891.3876,75.0736,0.2758349010298607
891.54,75.8995,0.28021304067276526
891.6924,78.2086,0.29245370207176147
891.8448,82.0007,0.3125558250162565
891.9972,82.9425,0.31754835669767983
892.1496,80.2738,0.3034014366528566
892.302,77.4018,0.2881768125404678
892.4544,73.0076,0.2648829256063943
892.6068,66.2083,0.22883947618878792
892.7592,61.1481,0.20201508798074125
892.9116,59.9692,0.19576567664157163
893.064,59.9631,0.19573334021849167
893.2164,62.2449,0.20782928287157276
893.3688,69.7014,0.24735658429706983
893.5212,76.586,0.28385221353249884
893.6736,78.3046,0.29296260315629813
893.826,79.0049,0.29667493054693395
893.9784,79.7307,0.3005224347881497
894.1308,77.6449,0.28946549851599773
894.2832,74.3764,0.2721390069034131
894.4356,71.2861,0.2557571629289997
894.588,69.9265,0.24854985131924906
894.7404,72.6325,0.2628945006396265
894.8928,76.7329,0.28463093821289925
895.0452,77.5447,0.28893433300901256
895.1976,74.1378,0.27087417566622085
895.35,73.9538,0.2698987819208589
895.5024,77.2119,0.2871701425826187
895.6548,77.3244,0.2877665110410601
895.8072,77.1774,0.28698725625536337
895.9596,76.0411,0.28096366977245685
896.112,72.7546,0.2635417592065216
896.2644,73.3135,0.2665045177080586
896.4168,78.7636,0.2953957864667391
896.5692,82.2249,0.3137443210907682
896.7216,80.7434,0.3058908111247152
896.874,78.3016,0.29294669999740636
897.0264,77.9292,0.29097258787364116
897.1788,77.4817,0.28860036667228534
897.3312,71.9039,0.2590321534501117
897.4836,60.9765,0.20110542729213196
897.636,50.4084,0.14508336946408995
897.7884,45.8165,0.12074146435904869
897.9408,44.9997,0.1164115642981158
898.0932,44.5714,0.11414112331366733
898.2456,48.3321,0.13407679319509516
898.398,56.6969,0.1784190410277241
898.5504,65.2995,0.22402187925517406
898.7028,71.7889,0.2584225323592605
898.8552,71.6354,0.25760882072929825
899.0076,66.8527,0.23225547471874036
899.16,67.5589,0.23599907832186326
899.3124,73.1726,0.26575759934544174
899.4648,74.2578,0.27151030202189175
899.6172,71.6313,0.2575870864121461
899.7696,72.1568,0.2603727897446881
899.922,71.4543,0.25664880003753165
900.0744,69.4823,0.2461951235926741
900.2268,71.5601,0.2572096514411148
900.3792,72.553,0.2624730669289946
900.5316,70.5022,0.2516016675105799
900.684,68.5461,0.24123227780784873
900.8364,68.9784,0.24352392300415293
900.9888,72.1521,0.2603478747957576
901.1412,71.7817,0.25838436477792026
901.2936,66.8842,0.232422457887104
901.446,64.8947,0.22187601301537777
901.5984,67.9866,0.23826633867453342
901.7508,71.7367,0.2581458173945437
901.9032,72.5862,0.2626490618873969
902.0556,72.6367,0.26291676506207506
902.208,74.7619,0.27418256282100567
902.3604,77.5297,0.2888548172145537
902.5128,76.4809,0.28329507286599054
902.6652,71.9364,0.2592044376714393
902.8176,70.6663,0.2524715703019598
902.97,72.8801,0.26420704135349404
903.1224,73.7599,0.26887090775115413
903.2748,72.1204,0.26017983141680123
903.4272,68.5009,0.2409926702138794
903.5796,65.6315,0.22578182883919676
903.732,64.6623,0.22064404830656192
903.8844,63.5602,0.2148017578350216
904.0368,61.8074,0.20551007219985615
904.1892,62.0655,0.20687827396984484
904.3416,66.5659,0.23073513272868706
904.494,70.0929,0.24943194653244594
904.6464,67.0138,0.2331094743512285
904.7988,62.1758,0.20746298011176562
904.9512,62.0643,0.20687191270628816
905.1036,61.8072,0.20550901198926333
905.256,58.7896,0.18951255456532717
905.4084,58.4587,0.18775843613956483
905.5608,60.453,0.19833032606551793
905.7132,62.7361,0.21043316008745205
905.8656,65.016,0.22251903073990176
906.018,65.9899,0.22768172622146704
906.1704,63.7393,0.21575117642086034
906.3228,61.2858,0.20274504297387352
906.4752,63.166,0.21271208275664286
906.6276,65.072,0.22281588970588145
906.78,64.2001,0.2181939016266364
906.9324,62.7741,0.21063460010008114
907.0848,60.3005,0.19752191548851952
907.2372,58.144,0.18609019477181804
907.3896,58.0359,0.18551715094641794
907.542,58.4687,0.1878114466692041
907.6944,59.7432,0.19456763867172486
907.8468,61.9164,0.20608788697292382
907.9992,64.7351,0.22102996496233557
908.1516,66.7597,0.23176247679309545
908.304,64.8159,0.22145829004182058
908.4564,60.8182,0.20026627060794278
908.6088,57.3216,0.18173060881428718
908.7612,58.3219,0.1870332520941001
908.9136,63.7851,0.21599396464660806
909.066,64.662,0.22064245799067275
909.2184,64.1411,0.21788113950176485
909.3708,68.5911,0.2414708251912253
909.5232,72.5098,0.2622440614409531
909.6756,72.3229,0.2612532946419958
909.828,70.2198,0.25010465015356786
909.9804,70.4884,0.25152851297967777
910.1328,71.5808,0.257319383237468
910.2852,69.9932,0.24890343155194275
910.4376,69.8342,0.24806056413067884
910.59,72.6545,0.2630111238048329
910.7424,72.3513,0.26140384454617116
910.8948,68.602,0.24152860666853213
911.0472,67.4068,0.23519278816605052
911.1996,67.6771,0.23662566278219904
911.352,67.1331,0.23374188996982456
911.5044,66.7784,0.23186160648352086
911.6568,66.755,0.231737561844165
911.8092,67.3142,0.23470191066159116
911.9616,68.2529,0.2396780090788263
912.114,68.4653,0.24080395272836372
912.2664,67.3601,0.23494522899263526
912.4188,68.4528,0.24073768956631467
912.5712,71.9005,0.25901412987003436
912.7236,73.3937,0.26692966215576525
912.876,73.0635,0.2651792544670777
913.0284,70.6462,0.25236501913738485
913.1808,67.2347,0.23428047695095924
913.3332,66.4592,0.23016951037743638
913.4856,66.6996,0.23144388350996367
913.638,67.1572,0.23386964534625515
913.7904,69.1233,0.24429204557862552
913.9428,70.0448,0.24917696588488117
914.0952,69.5041,0.24631068654728763
914.2476,70.6091,0.25216835007242333
914.4,73.9124,0.2696793183281525
914.5524,77.3086,0.28768275440423013
914.7048,77.6906,0.289707756636449
914.8572,76.7061,0.2844888699934661
915.0096,77.7027,0.2897718993773124
915.162,74.5473,0.2730449568549477
915.3144,64.4756,0.21965434171819737
915.4668,54.6117,0.1673652853873504
915.6192,48.9362,0.13727915929060147
915.7716,46.2007,0.1227781289077882
915.924,46.9301,0.12664471693967413
916.0764,51.5129,0.1509383824627437
916.2288,52.4897,0.15611645099790433
916.3812,51.2425,0.14950497774129867
916.5336,56.0606,0.17504598102677943
916.686,59.8813,0.1952997140860427
916.8384,59.0639,0.19096663339333145
916.9908,61.5625,0.20421184432899123
917.1432,66.4988,0.2303794320748078
917.2956,69.2075,0.24473839423818786
917.448,70.5447,0.25182696226154666
917.6004,71.7086,0.2579968578062575
917.7528,72.7796,0.2636742855306197
917.9052,71.4622,0.2566906783559466
918.0576,69.0644,0.24397981355905043
918.21,68.0991,0.23886270713297492
918.3624,66.0874,0.2281985788854496
918.5148,63.3372,0.2136196230240666
918.6672,63.4748,0.21434904791190254
918.8196,66.8268,0.23211817744697477
918.972,68.2043,0.23942037790477966
919.1244,65.9805,0.22763189632360617
919.2768,64.6365,0.22050728114009266
919.4292,66.0262,0.22787415444405745
919.5816,68.4352,0.24064439103414959
919.734,71.0092,0.25428930136328926
919.8864,74.6551,0.27361641036445866
920.0388,77.941,0.2910351402986155
920.1912,77.7277,0.28990442570141056
920.3436,74.761,0.27417779187333813
920.496,71.9796,0.2594334431594808
920.6484,73.3632,0.2667679800403656
920.8008,75.7922,0.27964423768973623
920.9532,74.0103,0.27019829141332063
921.1056,73.7703,0.26892603870197895
921.258,74.3561,0.2720313955282454
921.4104,71.0833,0.2546821093879159
921.5628,68.1635,0.23920409494385156
921.7152,65.891,0.227157452083335
921.8676,63.2071,0.21292995603346013
922.02,65.2074,0.22353365227719676
922.1724,70.8555,0.2534745295227342
922.3248,73.4344,0.26714541501139694
922.4772,73.0099,0.26489511802821136
922.6296,73.7452,0.2687929822725844
922.782,73.895,0.2695870800065802
922.9344,70.3541,0.2508165815666228
923.0868,66.1791,0.2286846854422414
923.2392,65.1814,0.22339582490013468
923.3916,65.7986,0.22666763478946836
923.544,66.6362,0.2311077967520509
923.6964,69.3956,0.24573552230070195
923.8488,71.3723,0.2562141136944899
924.0012,69.7186,0.24744776240804928
924.1536,64.7852,0.22129554771582816
924.306,60.8487,0.20042795272334246
924.4584,61.604,0.20443183802699408
924.6108,62.2059,0.20762254180597975
924.7632,61.5007,0.20388423925582072
924.9156,63.9031,0.21661948889635102
925.068,65.8073,0.22671375395025453
925.2204,64.1041,0.21768500054209972
925.3728,63.4881,0.21441955191632273
925.5252,64.1917,0.2181493727817394
925.6776,64.1032,0.21768022959443217
925.83,64.9555,0.22219831703558435
925.9824,65.3211,0.22413638199919483
926.1348,63.6328,0.21518661428020247
926.2872,63.3473,0.21367316365900219
926.4396,64.7979,0.22136287108846994
926.592,66.0041,0.22775700117355469
926.7444,66.9323,0.23267743853466868
926.8968,66.6606,0.23123714244437063
927.0492,66.3057,0.2293557987474741
927.2016,66.5267,0.23052733145250126
927.354,64.9759,0.22230645851604836
927.5064,62.8473,0.21102263717704034
927.6588,64.5263,0.21992310510346832
927.8112,68.6378,0.24171838436464055
927.9636,66.075,0.22813284582869692
928.116,57.3799,0.18203966020208395
928.2684,52.6846,0.15714962622057307
928.4208,50.1939,0.1439462936033283
928.5732,46.6514,0.1251673134786286
928.7256,45.4113,0.11859347769806683
928.878,44.7364,0.11501579705271477
929.0304,44.6714,0.11467122861005966
929.1828,47.3293,0.12876089728287252
929.3352,48.926,0.13722508855036947
929.4876,48.9251,0.13722031760270192
929.64,54.9698,0.16926359245373146
929.7924,66.873,0.23236308609390804
929.9448,75.5494,0.2783571420300956
930.0972,77.6692,0.28959431410302106
930.2496,72.0257,0.25967782170111764
930.402,62.9457,0.2115442607886905
930.5544,60.9696,0.20106885002668087
930.7068,67.3206,0.23473583740056025
930.8592,71.7334,0.25812832391976276
931.0116,69.5899,0.24676551689159232
931.164,66.8204,0.23208425070800567
931.3164,65.8225,0.2267943299553062
931.4688,66.2936,0.2292916560066106
931.6212,67.4639,0.23549547829029052
931.7736,67.6545,0.2365058589852144
931.926,67.2175,0.23418929883997974
932.0784,66.7773,0.2318557753252605
932.2308,64.9634,0.2222401953539993
932.3832,63.3267,0.21356396196794544
932.5356,67.227,0.23423965884313702
932.688,72.7546,0.2635417592065216
932.8404,73.5289,0.2676463645164877
932.9928,71.7043,0.2579740632785126
933.1452,67.0543,0.23332416699626737
933.2976,60.6916,0.19959515730271005
933.45,61.3266,0.20296132593480162
933.6024,67.8758,0.2376789820061307
933.7548,70.0999,0.24946905390319343
933.9072,69.0819,0.2440725819859191
934.0596,68.5541,0.24127468623156018
934.212,67.2068,0.23413257757326575
934.3644,68.1924,0.23935729537450898
934.5168,71.074,0.25463280959535145
934.6692,70.8587,0.2534914928922187
934.8216,68.4804,0.240883998628119
934.974,68.8889,0.24304947876388183
935.1264,71.0269,0.25438313000075063
935.2788,71.3993,0.2563572421245158
935.4312,71.1784,0.2551862395247851
935.5836,70.3552,0.2508224127248831
935.736,69.7823,0.24778543948185128
935.8884,68.8728,0.2429641318111626
936.0408,65.3032,0.22404149315114064
936.1932,62.995,0.21180560269981188
936.3456,62.8139,0.2108455820080453
936.498,61.6145,0.20448749908311523
936.6504,61.6174,0.20450287213671067
936.8028,63.5166,0.2145706319257945
936.9552,65.0309,0.22259801642906418
937.1076,65.0219,0.2225503069523889
937.26,65.9053,0.22723325714071904
937.4124,72.1406,0.26028691268667253
937.5648,77.8894,0.290761605965677
937.7172,76.8133,0.2850571428711987
937.8696,72.751,0.2635226754158515
938.022,67.5899,0.2361634109637449
938.1744,61.7777,0.2053526309268276
938.3268,61.0096,0.20128089214523778
938.4792,64.6012,0.2203201539704662
938.6316,66.5793,0.23080616683840366
938.784,69.3323,0.24539996564808558
938.9364,70.7143,0.25272602084422807
939.0888,65.0517,0.22270827833071377
939.2412,59.1599,0.19147553447786814
939.3936,60.6348,0.19929405749435922
939.546,65.2155,0.22357659080620454
939.6984,68.3757,0.24032897838279613
939.8508,70.4573,0.25136365023249974
940.0032,69.4679,0.24611878842999363
940.1556,65.1296,0.22312123035660344
940.308,60.3665,0.19787178498413852
940.4604,57.1763,0.18096036581862912
940.6128,56.9675,0.17985350595976185
940.7652,59.8552,0.1951613566036843
940.9176,61.6221,0.2045277870856411
941.07,60.986,0.20115578729528918
941.2224,61.9583,0.2063100010921122
941.3748,64.3373,0.2189212060932867
941.5272,65.9832,0.2276462091666087
941.6796,67.0797,0.23345881374155106
941.832,69.0169,0.24372801354326407
941.9844,71.0276,0.25438684073782547
942.1368,68.8256,0.2427139221112654
942.2892,63.7203,0.21565045641454575
942.4416,59.9366,0.19559286231494769
942.594,58.8565,0.1898671950086137
942.7464,62.5617,0.2095086564505438
942.8988,66.3842,0.22977193140514215
943.0512,64.0764,0.21753816137499904
943.2036,60.0538,0.19621414572231954
943.356,59.9174,0.19549108209804036
943.5084,62.7824,0.21067859883968174
943.6608,65.1561,0.2232617082601474
943.8132,63.8625,0.2164042661460157
943.9656,60.4906,0.19852964565696143
944.118,60.1963,0.19696954576967865
944.2704,61.593,0.20437352644439094
944.4228,62.0691,0.20689735776051493
944.5752,63.9154,0.21668469184780725
944.7276,64.847,0.22162315278899858
944.88,62.5747,0.20957757013907477
945.0324,61.3043,0.20284311245370612
945.1848,60.1222,0.1965767377450519
945.3372,57.2258,0.1812227679403433
945.4896,57.1445,0.1807917923343763
945.642,59.7024,0.19435135571079676
945.7944,62.789,0.21071358578924365
945.9468,64.142,0.2178859104494324
946.0992,63.0966,0.21234418968094657
946.2516,63.8746,0.2164684088868792
946.404,66.5831,0.23082631083966657
946.5564,67.9495,0.23806966960957188
946.7088,65.4137,0.2246272595036542
946.8612,60.6984,0.19963120446286473
947.0136,58.461,0.18777062856138188
947.166,58.9718,0.19047840641535413
947.3184,61.1257,0.20189634439434934
947.4708,64.9784,0.22231971114845817
947.6232,66.6888,0.23138663213795327
947.7756,63.9012,0.2166094168957196
947.928,62.1041,0.20708289461425233
948.0804,64.9219,0.22202020165599648
948.2328,66.5425,0.23061108808933126
948.3852,64.2539,0.2184790982760955
948.5376,65.156,0.22326117815485108
948.69,69.5784,0.2467045547825072
948.8424,70.5851,0.25204112480128915
948.9948,68.0089,0.23838455215562893
949.1472,66.9581,0.23281420570113795
949.2996,67.9437,0.23803892350238115
949.452,66.8349,0.23216111597598255
949.6044,64.3475,0.21897527683351872
949.7568,62.9977,0.21181991554281449
949.9092,63.5284,0.21463318435076878
950.0616,66.7733,0.23183457111340486
950.214,68.5344,0.24117025548817086
950.3664,68.7203,0.24215572123416423
950.5188,72.0786,0.2599582474029092
950.6712,72.5649,0.2625361494592653
950.8236,67.6812,0.23664739709935118
950.976,66.8564,0.23227508861470686
951.1284,70.9548,0.25400092408205177
951.2808,73.0046,0.26486702244750254
951.4332,71.1408,0.25498691993334155
951.5856,67.689,0.23668874531246972
951.738,65.5044,0.22510806500748207
951.8904,66.169,0.22863114480730573
952.0428,68.1701,0.23923908189341347
952.1952,69.3791,0.24564805492679717
952.3476,70.4303,0.2512205218024738
952.5,72.8942,0.26428178620028536
952.6524,76.5949,0.2838993929038778
952.8048,74.1636,0.2710109428326901
952.9572,65.185,0.22341490869080483
953.1096,62.3949,0.20862444081616127
953.262,62.7339,0.21042149777093141
953.4144,57.1351,0.18074196243651544
953.5668,51.1207,0.1488593094902928
953.7192,47.3323,0.1287768004417642
953.8716,43.0255,0.10594622553673766
954.024,41.4203,0.09743697531904737
954.1764,45.0535,0.11669676094757495
954.3288,48.0229,0.13243770761864992
954.4812,46.1792,0.12266415626906382
954.6336,43.6341,0.1091724463705816
954.786,43.1444,0.10657652073414817
954.9384,43.3724,0.10778516080992281
955.0908,44.1726,0.11202706339165458
955.2432,46.7275,0.12557072360918317
955.3956,52.3954,0.1556165617034063
955.548,58.5099,0.18802985005131778
955.7004,60.6394,0.19931844233799326
955.8528,59.8591,0.1951820307102436
956.0052,58.8024,0.1895804080432654
956.1576,59.2041,0.1917098410188736
956.31,61.8644,0.20581223221879982
956.4624,65.5508,0.22535403386500807
956.6148,67.6137,0.23628957602428627
956.7672,66.1802,0.2286905166005017
956.9196,65.558,0.2253922014463484
957.072,69.4882,0.2462263998051613
957.2244,73.9496,0.26987651749841046
957.3768,73.9269,0.2697561835961294
957.5292,70.6846,0.2525685795711996
957.6816,68.4549,0.2407488217775389
957.834,67.6596,0.2365328943553304
957.9864,66.8718,0.23235672483035127
958.1388,66.4528,0.23013558363846726
958.2912,67.6952,0.23672161184084609
958.4436,70.4522,0.25133661486238373
958.596,73.8163,0.2691698871383194
958.7484,74.7713,0.2742323927188665
958.9008,71.1808,0.25519896205189857
959.0532,66.0758,0.22813708667106805
959.2056,63.1142,0.21243748821311162
959.358,64.2972,0.2187086338694334
959.5104,68.7595,0.2423635225103501
959.6628,73.1775,0.2657835745049649
959.8152,75.1521,0.27625103368752874
959.9676,74.0561,0.2704410796390683
960.12,72.9439,0.26454524853259237
960.2724,75.4119,0.2776282472475561
960.4248,80.4341,0.30425119544297363
960.5772,84.0099,0.323206700631372
960.7296,82.9684,0.3176856539694455
960.882,78.2764,0.2928131134627155
961.0344,74.3182,0.2718304856209127
961.1868,73.0374,0.2650408969847193
961.3392,73.0615,0.2651686523611498
961.4916,73.7685,0.26891649680664387
961.644,73.5571,0.2677958542100704
961.7964,71.3434,0.2560609132638325
961.9488,70.2561,0.2502970783761583
962.1012,72.4323,0.261833229836249
962.2536,74.8562,0.2746824521155037
962.406,74.9457,0.27515689635577484
962.5584,74.1933,0.27116838410571864
962.7108,72.2532,0.2608838112504103
962.8632,69.6155,0.24690122384746874
963.0156,68.8488,0.24283690654002846
963.168,68.5529,0.2412683249680034
963.3204,70.0418,0.2491610627259894
963.4728,75.32,0.27714108048017144
963.6252,80.5259,0.3047378321050618
963.7776,77.6184,0.2893250206124537
963.93,67.1238,0.2336925901772601
964.0824,63.5037,0.21450224834255988
964.2348,69.3545,0.24551764902388468
964.3872,71.8439,0.2587140902722763
964.5396,68.707,0.24208521722974405
964.692,68.3369,0.24012329752779593
964.8444,71.3928,0.2563227852802503
964.9968,74.7739,0.27424617545657276
965.1492,78.1413,0.2920969412072894
965.3016,78.9119,0.296181932621289
965.454,75.6892,0.2790982292344521
965.6064,72.0305,0.2597032667553445
965.7588,72.6413,0.2629411499057091
965.9112,76.2248,0.28193747320192963
966.0636,76.8275,0.28513241782328647
966.216,72.7588,0.2635640236289701
966.3684,67.1443,0.23380126176302052
966.5208,62.3362,0.20831326900717895
966.6732,60.6822,0.19954532740484918
966.8256,64.5457,0.22002594553096838
966.978,70.8813,0.25361129668920335
967.1304,75.1247,0.2761057848363172
967.2828,75.7616,0.27948202546904016
967.4352,74.6585,0.27363443394453596
967.5876,74.2839,0.27164865950425016
967.74,74.1898,0.27114983042034496
967.8924,73.6822,0.26845901593585725
968.0448,72.0047,0.25956649958887523
968.1972,69.9062,0.24844223994408138
968.3496,69.2037,0.24471825023692498
968.502,68.5701,0.2413595030789829
968.6544,67.23,0.2342555620020288
968.8068,68.3292,0.2400824794199737
968.9592,69.3492,0.24548955344317586
969.1116,65.8512,0.2269464701753708
969.264,62.4831,0.20909199368757936
969.4164,63.08,0.21225619220174544
969.5688,66.3715,0.22970460803250028
969.7212,71.3979,0.2563498206503664
969.8736,76.5257,0.2835325600387743
970.026,78.0277,0.29149474159058764
970.1784,75.0546,0.2757341810235461
970.3308,71.597,0.25740526029548355
970.4832,68.959,0.24342108257665288
970.6356,66.5559,0.2306821221990478
970.788,68.5331,0.24116336411931777
970.9404,74.2441,0.271437677596286
971.0928,74.3126,0.27180079972431476
971.2452,67.9209,0.23791805949480369
971.3976,62.2941,0.2080900946773978
971.55,58.7229,0.18915897433263348
971.7024,54.8705,0.16873719789441383
971.8548,50.9014,0.1476967885753043
972.0072,49.4209,0.1398485796622153
972.1596,49.4746,0.140133246206378
972.312,48.7912,0.13651050661083255
972.4644,49.0488,0.1378760578543393
972.6168,49.9721,0.14277052005593002
972.7692,48.7324,0.13619880469655382
972.9216,44.8153,0.1154340501315683
973.074,42.1211,0.10115195323616509
973.2264,43.8894,0.11052580519227134
973.3788,46.6031,0.1249112726204711
973.5312,47.232,0.1282451048294827
973.6836,46.9894,0.12695906938043486
973.836,46.8344,0.12613740617102667
973.9884,48.7697,0.13639653397210819
974.1408,52.0066,0.15355551231103276
974.2932,54.1133,0.16472324059013083
974.4456,56.3677,0.1766739343920004
974.598,59.5448,0.19351590976368238
974.7504,63.6179,0.21510762859103996
974.9028,68.4026,0.24047157670752575
975.0552,73.1142,0.26544801785234856
975.2076,76.9956,0.286023524826522
975.36,79.3054,0.298267896962593
975.5124,78.5031,0.294014862169637
975.6648,74.2826,0.27164176813539703
975.8172,69.8136,0.24795136243962201
975.9696,66.5695,0.2307542165193572
976.122,63.1322,0.21253290716646225
976.2744,59.8413,0.19508767196748572
976.4268,60.4387,0.19825452100813376
976.5792,66.4037,0.22987530193793865
976.7316,71.1216,0.25488513971643423
976.884,70.67,0.2524911841979263
977.0364,68.7468,0.2422961991377082
977.1888,66.7699,0.23181654753332753
977.3412,65.5918,0.22557137703652902
977.4936,66.7227,0.2315663378334303
977.646,70.2319,0.2501687928944313
977.7984,76.1507,0.28154466517730287
977.9508,82.6046,0.3157571309011701
978.1032,86.7103,0.33752166405515155
978.2556,86.993,0.33902027172805277
978.408,86.5641,0.33674665011182586
978.5604,87.2994,0.340644514356199
978.7128,86.0587,0.33406749794385887
978.8652,81.7038,0.3109819423912676
979.0176,75.9495,0.28047809332096146
979.17,72.0626,0.25987343055548645
979.3224,70.9205,0.2538190979653892
979.4748,70.9914,0.2541949426205314
979.6272,72.1443,0.26030652658263903
979.7796,73.9635,0.26995020213460896
979.932,75.2023,0.27651714654631765
980.0844,74.7478,0.27410781797421435
980.2368,74.0078,0.2701850387809108
980.3892,75.9553,0.2805088394281522
980.5416,80.2679,0.3033701604403695
980.694,84.6544,0.3266232292666208
980.8464,86.1371,0.3344831004962305
980.9988,82.8413,0.3170118901377308
981.1512,76.985,0.2859673336651044
981.3036,73.666,0.26837313887784164
981.456,74.5552,0.27308683517336263
981.6084,75.8507,0.2799543492881258
981.7608,75.2582,0.276813475407001
981.9132,74.1949,0.27117686579046096
982.0656,74.6041,0.27334605666329853
982.218,76.5731,0.28378382994926427
982.3704,78.9651,0.2964639486389698
982.5228,80.5603,0.30492018832702084
982.6752,81.7825,0.31139913525952834
982.8276,82.3421,0.31436560449814005
982.98,80.6394,0.30533950161646717
983.1324,78.4178,0.2935626823518143
983.2848,77.4842,0.28861361930469515
983.4372,76.6957,0.2844337390426413
983.5896,73.3727,0.26681834004352284
983.742,68.6073,0.24155670224924086
983.8944,67.8908,0.23775849780058955
984.0468,71.667,0.25777633400295824
984.1992,75.6051,0.2786524106801861
984.3516,77.0548,0.2863373471619863
984.504,77.0623,0.2863771050592157
984.6564,78.1225,0.29199728141156767
984.8088,77.7286,0.2899091966490781
984.9612,72.6252,0.26285580295298994
985.1136,68.3421,0.24015086300320834
985.266,70.4247,0.2511908359058758
985.4184,76.313,0.2824050260733477
985.5708,82.4364,0.3148654937926381
985.7232,85.5801,0.331530413995325
985.8756,81.056,0.3075479202812378
986.028,70.4914,0.25154441613856954
986.1804,62.3843,0.20856824965474371
986.3328,59.2995,0.19221556147163188
986.4852,57.7776,0.1841478889658364
986.6376,56.3868,0.17677518450361132
986.79,54.2591,0.16549613411227088
986.9424,52.4041,0.15566268086419247
987.0948,55.114,0.17002800429112924
987.2472,62.2118,0.20765381801846688
987.3996,68.4721,0.2408399998885184
987.552,70.5486,0.2518476363681059
987.7044,68.0395,0.23854676437632502
987.8568,63.478,0.21436601128138705
988.0092,60.3502,0.19778537782082656
988.1616,58.1058,0.18588769454859622
988.314,55.1286,0.17010539966440252
988.4664,54.6827,0.167741660147789
988.6188,61.0186,0.2013286016219131
988.7712,71.6081,0.2574641019833831
988.9236,77.3182,0.28773364451268385
989.076,73.4453,0.2672031964887037
989.2284,65.7497,0.22640841329953257
989.3808,60.7154,0.1997213223632515
989.5332,60.8581,0.20047778262120336
989.6856,66.3598,0.22964258571282242
989.838,73.7488,0.2688120660632546
989.9904,78.0362,0.291539800540781
990.1428,76.8985,0.285508792583725
990.2952,74.4724,0.27264790798794974
990.4476,74.7899,0.27433099230399555
990.6,74.8224,0.2745032765253231
990.7524,72.4409,0.26187881889173875
990.9048,70.0928,0.24943141642714953
991.0572,69.1432,0.24439753653260757
991.2096,69.0615,0.24396444050545502
991.362,67.8933,0.23777175043299936
991.5144,65.905,0.2272316668248299
991.6668,67.6462,0.23646186024561378
991.8192,72.5416,0.2624126349252059
991.9716,76.1629,0.2816093380234627
992.124,77.3496,0.28790009757575097
992.2764,76.3878,0.2828015448350492
992.4288,75.0151,0.2755247894314712
992.5812,75.853,0.2799665417099428
992.7336,77.5938,0.28919461470954116
992.886,76.85,0.2852516915149747
993.0384,75.0176,0.27553804206388094
993.1908,75.3921,0.27752328639887036
993.3432,78.1138,0.2919511622507815
993.4956,78.9886,0.29658852338362196
993.648,74.7215,0.2739684002812632
993.8004,69.905,0.24843587868052466
993.9528,68.9424,0.24333308509745175
994.1052,69.7518,0.24762375736645156
994.2576,72.4912,0.26214546185582416
994.41,78.3444,0.2931735850642623
994.5624,83.4919,0.32046075519605954
994.7148,83.9031,0.3226405481748249
994.8672,79.5721,0.29968168778807147
995.0196,75.001,0.27545004458467987
995.172,72.8566,0.2640824666088418
995.3244,72.2155,0.2606839615536704
995.4768,73.3031,0.2664493867572338
